stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,wheelchair_boarding,stop_direction
009194,"Gyál, Ady Endre utca",47.389907,19.217972,,,,2,130
009195,"Gyál, Ady Endre utca",47.390177,19.217708,,,,2,-45
009196,Széchenyi István utca,47.381846,19.230727,,,,2,-39
009197,Bocskai István utca,47.383397,19.228295,,,,2,-45
009198,Dobó Katica utca,47.386832,19.222956,,,,2,-45
009199,Mátyás király utca,47.394694,19.210516,,,,2,133
009200,Mátyás király utca,47.394883,19.210398,,,,2,-38
009201,Tulipán utca,47.392574,19.213824,,,,1,127
009202,Tulipán utca,47.392159,19.214644,,,,1,-44
009203,"Gyál, Deák Ferenc utca",47.385265,19.235533,,,,2,133
009204,Árpád utca,47.388079,19.231106,,,,2,135
009205,Dobó Katica utca,47.389747,19.228502,,,,2,131
009206,Táncsics Mihály utca,47.392091,19.224894,,,,2,131
009207,Kossuth Lajos utca,47.391701,19.221210,,,,2,42
009208,"Pestszentlőrinc, Szarvas csárda tér",47.441357,19.185110,,,,1,
009220,Móricz Zsigmond körtér M,47.477499,19.048349,,,,1,
009225,Noszlopy utca,47.471959,19.148362,,,,2,-52
009230,Deák Ferenc tér M,47.497701,19.053353,,,,1,-103
009234,Pestszentimre vasútállomás (Nemes utca),47.404493,19.187068,,,,2,47
009238,Szent Korona utca,47.525692,19.169817,,,,2,-34
009239,Csömöri út,47.528249,19.167313,,,,2,-34
009240,Sasvár utca,47.518294,19.180639,,,,2,143
009241,Margit utca,47.515079,19.185207,,,,2,60
009243,Alsó határút,47.416223,19.116187,,,,2,-153
009275,"Békásmegyer, fordító F1/1",47.599628,19.055756,009275,,CS009275,2,
009289,Gergely utca,47.468734,19.154524,,,,2,-53
009290,Közvágóhíd H,47.466702,19.076032,,,,2,
009292,"Szigetszentmiklós, városháza",47.348591,19.044709,,,,1,-39
009295,Serfőző utca,47.539095,19.045373,,,,2,97
009301,Gárdonyi Géza utca,47.405402,18.947780,,,,1,-126
009309,Deák Ferenc tér M,47.497440,19.055729,,,,1,-49
009310,Müpa - Nemzeti Színház H,47.470275,19.074189,,,,1,-26
009311,"BILK, bekötőút",47.378957,19.129170,,,,2,-128
009312,MNB,47.376865,19.124280,,,,2,-42
009314,"BILK, DF épület",47.375197,19.120908,,,,2,47
009315,MNB,47.376667,19.124426,,,,2,124
009321,Keleti pályaudvar M,47.499926,19.084198,,,,1,
009322,Örs vezér tere M+H (Kerepesi út),47.503260,19.137956,,,,1,81
009325,"Közvágóhíd H, tároló",47.467520,19.076073,,,,2,
009337,Orbánhegyi dűlő,47.386327,19.110228,,,,2,-154
009338,Orbánhegyi dűlő,47.386390,19.110480,,,,2,27
009339,Szent István utca H,47.391083,19.114168,,,,2,-153
009349,Budaörsi repülőtér,47.447079,18.986730,,,,2,-90
009350,Budaörsi repülőtér,47.447127,18.985808,009350,,CS009350,2,58
009351,Kőérberek,47.446339,18.998545,,,,2,-83
009352,Kőérberek,47.446231,18.998784,,,,2,86
009353,Tippan utca,47.447968,19.000851,,,,2,-104
009354,Tippan utca,47.447788,19.000374,,,,2,75
009355,Régi vám (Kánai út),47.446377,19.003968,,,,2,-83
009356,Régi vám (Kánai út),47.446278,19.004075,,,,2,96
009358,Millenniumtelep H,47.379620,19.104287,,,,2,
009359,Boráros tér H,47.479684,19.066539,,,,2,
009365,Zsil utca,47.482716,19.062997,,,,1,131
009369,"Csepel, Horgásztanya",47.388390,19.103502,,,,1,
009372,"Pestszentlőrinc, Béke tér",47.429102,19.218511,,,,2,
009373,Hunyadvár utca,47.508234,19.192106,,,,2,-20
009375,Szilas-patak,47.529324,19.185487,,,,1,50
009376,"Újpalota, Nyírpalota út",47.547013,19.142015,,,,1,
009377,Jókai Mór utca (Rendőrség),47.510368,19.190492,,,,2,157
009379,József utca,47.532080,19.155893,,,,1,-134
009381,Rózsa utca,47.515812,19.155721,,,,2,56
009382,Jávorfa utca,47.526052,19.177918,,,,2,-122
009383,János utca,47.523533,19.172315,,,,2,-124
009392,Csillaghegy H,47.586451,19.045477,,,,2,
009393,Csillaghegy H,47.584680,19.044560,,,,2,
009412,Karolina út,47.473505,19.034394,,,,1,91
009413,Ezredes utca,47.510057,19.021771,,,,2,-36
009415,Sárfű utca,47.550060,19.138067,,,,2,-50
009420,Honvédkórház,47.531588,19.070912,,,,1,-135
009421,Ezred utca,47.606004,19.097598,,,,2,32
009422,Ezred utca,47.606849,19.098223,,,,2,-147
009425,Csonka János tér,47.470555,19.045271,,,,2,13
009426,Zugló vasútállomás,47.511873,19.099618,,,,1,38
009427,Kelenföldi autóbuszgarázs,47.473243,19.029590,,,,2,-101
009429,Keserűvíztelep (Bobpálya),47.454806,19.007542,,,,2,-172
009430,Keserűvíztelep (Bobpálya),47.453880,19.007516,,,,2,8
009431,Régi vám,47.446818,19.006063,,,,2,7
009438,"Budakeszi, Honfoglalás sétány",47.517899,18.924110,,,,2,31
009439,Zichy Péter utca,47.515575,18.922359,,,,1,18
009440,Zichy Péter utca,47.516162,18.922560,,,,2,-158
009441,Temető utca,47.514938,18.921820,,,,2,-156
009442,Gimnázium,47.512067,18.928677,,,,2,-80
009443,Gimnázium,47.512056,18.927509,,,,2,101
009445,Tatárka utca,47.434041,19.021173,,,,2,-16
009446,Botond utca,47.403953,18.995789,,,,2,-123
009447,Mátyás király utca,47.404446,18.991589,,,,2,
009448,Görgey utca,47.406802,18.991613,,,,2,-18
009449,Török utca,47.411614,18.989898,,,,2,-23
009451,Gyűszű utca,47.417266,19.022400,,,,2,-131
009452,Húr utca,47.416159,19.020426,,,,2,-124
009453,Dévény utca,47.415224,19.022189,,,,2,42
009454,Wesselényi utca,47.415917,19.026059,,,,2,108
009455,Ostor utca,47.416665,19.029941,,,,2,17
009456,Római utca,47.417930,19.017589,,,,2,-37
009457,Római utca,47.417175,19.018319,,,,2,139
009458,Hűség utca,47.421203,19.013519,,,,2,-35
009459,Hűség utca,47.420529,19.014023,,,,2,147
009460,Komáromi út,47.424593,19.010866,,,,2,-24
009461,Komáromi út,47.423955,19.011131,,,,2,152
009462,Tanító utca,47.435306,19.008724,,,,2,-58
009463,Tanító utca,47.435297,19.009784,,,,2,20
009465,Plébánia utca,47.429726,19.032323,,,,2,-13
009466,Plébánia utca,47.429690,19.032217,,,,2,167
009467,Galamb utca,47.432765,19.028517,,,,2,-44
009468,Galamb utca,47.432711,19.028438,,,,2,126
009469,Alkotmány utca,47.433430,19.025932,,,,2,-58
009470,Alkotmány utca,47.433385,19.025919,,,,2,118
009471,Széchenyi utca,47.418185,19.032578,,,,2,24
009472,Promontor utca,47.418094,19.027012,,,,2,-104
009473,Széchenyi utca,47.418464,19.032657,,,,2,-151
009474,Komló utca,47.421339,19.035137,,,,2,-162
009475,Méhész utca,47.438577,19.034667,,,,2,155
009478,Szent Lőrinc-telep (tervezett),47.432106,19.172930,,,,2,
009479,Szent Lőrinc-telep (tervezett),47.432106,19.173155,,,,2,
009480,Margó Tivadar utca,47.433270,19.177559,,,,2,64
009481,Kerékgyártó utca,47.521397,19.105645,,,,2,-65
009482,Kucorgó tér,47.469074,19.295974,,,,2,-89
009483,Rákoscsaba vasútállomás,47.491124,19.281625,,,,2,-123
009484,Tura utca,47.489200,19.276800,,,,2,-117
009485,Rákoscsaba-Újtelep vasútállomás,47.488181,19.273358,,,,2,-110
009486,II. utca,47.486369,19.265893,,,,2,-102
009487,Rákosliget vasútállomás,47.486328,19.259099,,,,2,-81
009491,Füstifecske utca,47.478911,19.236966,,,,2,-68
009492,Füstifecske utca,47.478776,19.237138,,,,1,101
009493,Uszoda,47.479663,19.232974,,,,2,-75
009494,"Újlak utca, lakótelep",47.482307,19.233674,,,,1,18
009495,Rákospatak utca,47.531435,19.100660,,,,1,-155
009498,Csertő utca,47.511107,19.146099,,,,2,-138
009499,Csertő utca,47.511591,19.147375,,,,2,45
009500,Körvasút sor,47.513666,19.151030,,,,2,54
009501,Körvasút sor,47.514609,19.152837,,,,2,-128
009503,Kovácsi Kálmán tér,47.573171,19.121120,,,,2,32
009504,Kovácsi Kálmán tér,47.573431,19.121200,,,,2,-150
009508,Orló utca,47.518283,19.007506,,,,2,-124
009509,Orló utca,47.518121,19.007400,,,,2,45
009510,Pasaréti út,47.516231,19.003989,,,,2,39
009511,Pasaréti út,47.516393,19.003896,,,,2,-134
009512,Endrődi Sándor utca,47.521361,19.012550,,,,2,-121
009513,Bimbó út,47.519354,19.008979,,,,2,-93
009514,Bimbó út,47.519966,19.010572,,,,2,42
009515,Rákospalota-Újpest vasútállomás,47.566398,19.111657,,,,1,-153
009516,Rákospalota-Újpest vasútállomás,47.566227,19.111710,,,,1,14
009520,Csörsz utca,47.490170,19.023466,,,,2,-82
009521,Csörsz utca,47.490044,19.023665,,,,2,93
009522,Sirály utca,47.490555,19.018489,,,,2,-83
009524,Albertfalva vasútállomás,47.441923,19.032186,,,,2,-35
009534,XIII. utca / Dózsa György út,47.411121,18.993728,,,,2,138
009536,"Káposztásmegyer, Mogyoródi-patak",47.598690,19.121323,,,,2,
009537,Március 15. tér,47.491702,19.051959,,,,1,44
009538,Irány utca,47.540469,19.109767,,,,1,8
009539,Boglár utca,47.594753,19.060954,,,,2,97
009540,Szilágyi Erzsébet fasor,47.515250,19.002105,,,,2,-130
009541,Ady Endre út,47.436278,19.035478,,,,2,-62
009543,513. utca,47.484389,19.230204,,,,2,92
009544,Robogó utca,47.487305,19.270329,,,,2,-114
009545,Csepel,47.421156,19.065770,009545,,CSF04272,2,
009546,Memento Park,47.425687,19.001282,,,,2,143
009548,Tatárka utca,47.433933,19.021080,,,,2,170
009549,Madárdomb köz,47.478138,19.241221,,,,2,-74
009550,Madárdomb köz,47.478048,19.241168,,,,2,105
009551,Margó Tivadar utca,47.433199,19.176737,,,,2,-107
009554,"Óbuda, Bogdáni út",47.550028,19.041176,,,,1,-66
009555,Szilágyi utca,47.570571,19.112699,,,,1,-64
009557,Vécsey Károly utca,47.572023,19.096037,,,,2,35
009558,Szent János Kórház,47.509962,19.009919,,,,1,-82
009563,Mészkő utca,47.579237,19.034843,,,,2,51
009564,Mészkő utca,47.579129,19.034311,,,,2,-124
009566,"Soroksár, Auchan áruház",47.417204,19.158231,,,,1,50
009568,Sósmocsár út,47.414781,19.134154,,,,2,-37
009569,Thököly út,47.442019,19.180948,,,,2,122
009570,Újbuda-központ M,47.474129,19.047135,,,,1,-78
009572,Bagaria utca,47.590242,19.083130,,,,2,-140
009573,Bagaria utca,47.590307,19.083674,,,,1,46
009574,Ungvári utca,47.587511,19.082244,,,,2,3
009575,Ungvári utca,47.587265,19.082038,,,,2,-177
009576,Rév utca,47.584810,19.081824,,,,2,-177
009577,Savoya Park,47.436554,19.039692,,,,1,
009578,Savoya Park,47.436634,19.039254,,,,1,
009581,Gábor Áron utca,47.515016,19.002132,,,,2,47
009582,János tér,47.442019,19.102563,,,,2,-39
009584,Békásmegyer H,47.597461,19.055516,,,,2,22
009585,"Nagytétény, Erdélyi utca",47.388125,18.970427,,,,2,
009586,Baross utca,47.436417,19.098832,,,,2,144
009587,Gogol utca,47.520447,19.056980,,,,1,105
009588,Kuruclesi út,47.518001,18.985232,,,,1,-67
009589,Budaörs vasútállomás,47.448226,18.964849,009589,,CS009589,2,-90
009592,Kőbánya-Kispest P+R,47.464163,19.146225,,,,2,-34
009620,Angeli utca / Nagytétényi út,47.390928,18.981754,009620,,CSF04498,1,14
009624,"Maglód, Auchan áruház",47.460690,19.335221,,,,2,
009625,Szigetcsép utca,47.464432,19.312705,,,,1,-90
009630,"Budakalász, Auchan áruház",47.611518,19.062395,009630,,CS009630,2,-162
009631,Gergely utca 80.,47.474086,19.144346,,,,2,-49
009632,Nagykőrösi út / Határ út,47.456381,19.114232,,,,2,
009633,"Budakalász, Auchan áruház",47.611513,19.062334,009633,,CS009630,2,-113
009634,Cinkotai autóbuszgarázs (kapu),47.498634,19.237646,,,,,
009636,Kelenföldi autóbuszgarázs (kapu),47.473264,19.029397,,,,,
009637,Óbudai autóbuszgarázs (Pomázi kapu),47.568220,19.027770,,,,,
009638,Kőbányai garázs (Salgótarjáni kapu),47.491008,19.114239,009638,,CS074021,,
009639,Kelenföld kocsiszín (Csóka kapu),47.470139,19.027137,,,,,
009640,Szépilona kocsiszín (kapu),47.517691,18.994061,,,,,
009642,Száva kocsiszín (1. kapu),47.466429,19.122671,,,,,
009644,Hungária kocsiszín (kapu),47.491373,19.104840,,,,,
009645,Zugló kocsiszín (kapu),47.518909,19.112583,,,,,
009646,Angyalföld kocsiszín (Pozsonyi kapu),47.551014,19.091714,,,,,
009647,Baross kocsiszín (Magdolna kapu),47.491893,19.087286,,,,,
009652,Széchenyi út,47.545721,19.112403,,,,1,-134
009657,"Rákospalota, Kossuth utca",47.568728,19.126372,,,,1,
009659,Mélyfúró utca,47.577590,19.129699,,,,2,129
009667,Újbuda-központ M,47.474036,19.048229,,,,1,
009675,Clark Ádám tér,47.497665,19.041541,,,,1,-18
009676,Clark Ádám tér,47.497359,19.041594,,,,1,157
009684,"Városközpont, Posta",47.478975,19.256190,,,,2,-156
009685,Akácvirág utca,47.477439,19.255335,,,,2,-163
009691,Flórián tér,47.539919,19.042014,,,,1,55
009692,Szentlélek tér H,47.539949,19.046781,,,,2,
009693,Kolosy tér,47.527710,19.036894,,,,2,-69
009698,Galántai utca,47.498370,19.015183,,,,1,-52
009699,Galántai utca,47.498245,19.015329,,,,1,83
009702,Magdolna utca,47.492972,19.087181,,,,2,
009703,Közvágóhíd H,47.467702,19.076549,009703,,CS009703,1,-28
009704,Jászivány utca,47.495409,19.275378,,,,1,-50
009705,Diadal utca (Tura utca),47.494425,19.272296,,,,2,-120
009706,XVII. utca,47.491840,19.260036,,,,2,-169
009707,Aranykút utca,47.493794,19.278001,,,,2,129
009708,Rákoscsaba vasútállomás,47.491582,19.281932,,,,2,131
009709,Újbuda-központ M,47.474413,19.045456,,,,1,
009715,Zodony utca,47.430372,19.099913,,,,2,
009716,Pesterzsébet vasútállomás,47.433495,19.095940,,,,2,-95
009717,Zamárdi utca,47.434221,19.093288,,,,2,-108
009718,Vízisport utca,47.434524,19.091361,,,,2,12
009719,Csepeli átjáró,47.436365,19.093238,,,,2,82
009722,"Deák Ferenc tér M, tároló",47.497680,19.054831,,,,2,
009728,Zsigmond utca,47.464014,19.318341,,,,2,74
009729,Zsigmond utca,47.464016,19.317704,,,,2,-105
009730,Széll Kálmán tér M,47.506881,19.023541,,,,1,-48
009743,Sirály utca,47.490376,19.019617,,,,2,96
009747,"Ezred utca, lakótelep",47.609052,19.101471,,,,2,-56
009748,Európa Center,47.605210,19.103768,,,,2,32
009753,Blaha Lujza tér M (Népszínház utca),47.495999,19.071283,,,,2,
009763,Zsófialiget H,47.548044,19.263894,,,,2,45
009764,Zsófialiget H,47.547898,19.263369,,,,2,-114
009774,Jászberényi út / Maglódi út,47.489904,19.148847,,,,2,
011313,Szent László utca,47.405915,18.999166,,,,2,
011316,Atlétikai stadion,47.572374,19.113875,,,,2,
011317,Atlétikai stadion,47.572527,19.114088,,,,2,
011319,Móricz Zsigmond körtér M,47.477553,19.048747,,,,2,
011320,Búza utca,47.553437,19.040325,,,,1,12
011321,Búza utca,47.551890,19.039647,,,,1,-168
011322,"Óbuda, Bogdáni út",47.549830,19.041189,,,,1,98
011327,Budaörsi Ipari és Technológiai Park,47.463310,18.894407,,,,2,
011439,Ferencváros kocsiszín (kapu),47.470692,19.091421,,,,,
011493,Baross kocsiszín (Baross kapu),47.489618,19.090158,,,,,
011495,Kék Golyó utca,47.497895,19.019895,,,,1,-81
011576,Angyalföld kocsiszín (Erzsébet kapu),47.552482,19.093914,,,,,
011715,509. utca,47.484963,19.225442,,,,2,-79
011722,"Rákoskeresztúr, városközpont",47.479742,19.255012,,,,1,
011723,"Rákoskeresztúr, városközpont",47.479597,19.255489,,,,1,108
011724,"Rákoskeresztúr, városközpont",47.479416,19.256086,,,,1,
011725,"Rákoskeresztúr, városközpont",47.479805,19.255265,,,,1,-71
011726,"Rákoskeresztúr, városközpont",47.479898,19.254714,,,,2,-71
011762,Újpest-Városkapu M,47.559059,19.078791,,,,2,
011763,Újpest-Városkapu M (Váci út),47.558650,19.077394,,,,1,-7
011765,Boráros tér H,47.479270,19.067786,,,,2,
011768,"Rákoscsaba-Újtelep, Tóalmás utca",47.499281,19.286785,,,,2,
011773,Keresztúri út,47.484645,19.227750,,,,2,-78
016725,Rózsaliget,47.466582,19.158453,,,,2,-47
016727,Újbuda-központ M,47.474692,19.046770,,,,1,13
016729,Naphegy tér,47.493526,19.032755,,,,1,
016764,Kalotaszeg utca,47.458825,19.041134,,,,2,11
019313,Rákoskert vasútállomás,47.457347,19.295124,,,,2,
019314,Rákoskert sugárút,47.459829,19.299340,,,,2,159
019316,Rákoscsaba vasútállomás,47.491005,19.282657,,,,1,
022005,Tölgy utca,47.416370,19.205427,,,,1,-135
022006,Szenes Iván tér,47.479990,19.095703,,,,2,118
030328,"Soroksár, Hősök tere H",47.399367,19.115423,,,,1,
031884,"Nagykovácsi, Tisza István tér",47.575762,18.879484,,,,2,
036236,Szigetszentmiklós H,47.345461,19.048256,,,,2,28
036678,Széll Kálmán tér M,47.506710,19.025240,,,,1,38
037379,Batthyány tér M+H,47.506209,19.038447,,,,1,1
037747,"Lakihegy, Cseresznyés utca",47.377314,19.007284,,,,2,37
037748,"Lakihegy, Cseresznyés utca",47.376792,19.006384,,,,2,-137
038643,Csömör H,47.544830,19.223697,,,,2,
038670,Kőbánya-Kispest M,47.462398,19.148450,,,,1,
038671,Kőbánya-Kispest M,47.462344,19.148344,,,,1,
038673,Kőbánya-Kispest M,47.462694,19.149021,,,,1,
038674,Kőbánya-Kispest M,47.462974,19.147562,,,,1,
038675,Kőbánya-Kispest M,47.463191,19.146979,,,,1,-73
038678,Kőbánya-Kispest M,47.463037,19.147748,,,,1,
038680,Kőbánya-Kispest M,47.462929,19.148252,,,,1,
038681,Kőbánya-Kispest M,47.462796,19.148790,,,,1,
038682,Kőbánya-Kispest M,47.462922,19.149121,,,,1,
038683,Kőbánya-Kispest M,47.463090,19.148478,,,,1,
038686,Kőbánya-Kispest M,47.463460,19.147245,,,,1,
038687,Kőbánya-Kispest M,47.463307,19.147921,,,,1,
038688,Kőbánya-Kispest M,47.463226,19.148266,,,,1,
038717,Deák Ferenc tér M,47.499032,19.054030,,,,1,59
038791,Kőbánya alsó vasútállomás,47.483103,19.128249,,,,2,
040525,Hentes utca,47.462276,19.084570,,,,1,136
040526,Hentes utca,47.462600,19.084411,,,,1,-30
040591,FESTO,47.564944,19.030939,,,,2,
040608,Zsivora park,47.509134,19.148798,,,,1,-31
040609,Szent Imre tér H,47.431830,19.067888,,,,2,4
040612,Bányató utca,47.466331,19.165078,,,,2,53
040762,Határ út M,47.465339,19.127838,,,,2,-24
040763,Határ út M,47.465069,19.128275,,,,2,107
040789,Kerékgyártó utca,47.521082,19.106375,,,,2,112
041092,Csepeli Kórház,47.424622,19.058674,,,,2,-46
041093,Duna utca,47.428215,19.059125,,,,2,34
041094,Színesfém utca,47.430535,19.064600,,,,2,93
041095,Szent Imre tér H,47.432046,19.067318,,,,2,86
041139,Mázsa utca,47.483115,19.122863,,,,1,
042797,Bányató utca,47.465434,19.162927,,,,2,-121
042933,Népliget M,47.475823,19.100289,,,,1,
042934,"Soroksár, BILK",47.378261,19.121263,,,,2,
043154,Dél-pesti autóbuszgarázs (kapu),47.426902,19.160697,,,,,
043176,Kőbánya-Kispest M,47.461923,19.149332,,,,2,-152
043191,Bosnyák tér,47.519332,19.112783,,,,1,
043192,Kisvárda utca,47.471603,19.282680,,,,2,-79
043193,Kisvárda utca,47.471403,19.283449,,,,2,94
043333,Szent Orbán tér,47.498503,19.008136,,,,2,-178
043341,György utca,47.530988,19.171569,,,,2,-35
043342,Régi Fóti út,47.559188,19.122464,,,,1,-46
043343,Csörsz utca,47.490670,19.024632,,,,1,-8
043481,"Káposztásmegyer, Aquaworld",47.599639,19.112654,,,,1,
043548,Csaba vezér tér,47.487265,19.286568,,,,2,-27
043554,Enying utca,47.475377,19.297911,,,,2,-37
043555,Sport tér,47.477046,19.295809,,,,2,-26
043556,Rés utca,47.480211,19.291870,,,,2,-38
043571,Dukát utca,47.408304,18.991015,,,,2,-5
043746,Kőbányai garázs (Pongrácz kapu),47.492390,19.119545,,,,,
043955,Óbudai autóbuszgarázs (Törökkő kapu),47.566890,19.031889,,,,,
044029,Fenyőgyöngye,47.540338,19.006599,,,,2,
044032,"Szigetszentmiklós, városháza",47.347971,19.044934,,,,1,150
044033,József Attila utca,47.338022,19.039575,,,,2,
044034,József Attila utca,47.338085,19.038292,,,,2,
044053,Rákospalota-Újpest vasútállomás,47.564371,19.110476,,,,2,
044076,Déli utca,47.423173,19.061198,,,,1,-45
044115,Pöttyös utca M,47.468484,19.116055,,,,2,-171
044125,Cinkota H,47.520032,19.220580,,,,2,-59
044126,Száva kocsiszín,47.466789,19.123016,,,,2,-56
044127,Száva kocsiszín,47.466420,19.123095,,,,2,117
044128,Valéria tér,47.465660,19.115414,,,,2,-162
044129,Napfény utca,47.458582,19.114450,,,,2,-165
044130,Madzsar József utca / Pünkösdfürdő utca,47.595572,19.054226,,,,2,18
044131,Madzsar József utca / Pünkösdfürdő utca,47.595527,19.054026,,,,2,-151
044135,Íves út,47.593086,19.107022,,,,1,-25
044178,Szent Gellért-templom,47.469358,19.025906,,,,2,56
044180,Nyugati pályaudvar M,47.511337,19.056712,,,,2,
044192,Békásmegyer H,47.597856,19.053867,,,,2,-151
044301,Orczy tér (Baross kocsiszín),47.489477,19.090708,,,,2,
044369,Ráckeve,47.175605,18.941796,,,,2,
044371,"Budakeszi, Tesco-Parkcenter",47.500234,18.916821,,,,2,
044372,"Solymár, Kerekhegy",47.581449,18.926420,,,,2,
044375,"Budaliget, Géza fejedelem útja",47.567607,18.936286,,,,2,47
044380,Dózsa György tér,47.507193,18.922432,,,,2,-107
044381,Dózsa György tér,47.507040,18.922366,,,,2,66
044382,"Budakeszi, lakótelep",47.503935,18.921006,,,,1,180
044383,"Budakeszi, lakótelep",47.503557,18.921167,,,,1,4
044385,"Csepel, Szent Imre tér, tároló",47.431361,19.071414,,,,2,
044388,"Soroksár, Auchan áruház",47.419788,19.155599,,,,1,-7
044511,"Solymár, PEMÜ",47.597409,18.928240,,,,2,
044513,Kelenföld kocsiszín (Thallóczy kapu),47.469509,19.025572,,,,,
044557,"Újpest, Árpád út hajóállomás",47.562378,19.078142,,,,2,179
044575,Rómaifürdő,47.573600,19.065627,,,,2,
